ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
1776765290,1731593345,1731593345214,1731593345,1731593345718,0,1,0,0,4,0,1776765290,0,1,0.02,0.0,0.0,0.0,0.0,90822.88,0.0,BTCUSDm,,
1776856795,1731593874,1731593874502,1731593874,1731593874991,0,1,0,0,4,0,1776856795,0,1,0.02,0.0,0.0,0.0,0.0,90887.58,0.0,BTCUSDm,,
1777006948,1731594607,1731594607052,1731594607,1731594607055,0,0,0,1,4,0,1776730100,0,6,0.02,0.0,91394.99,0.0,0.0,91394.99,0.0,BTCUSDm,[so -1.10%/-0.30/27.24],
1777006953,1731594607,1731594607055,1731594607,1731594607056,0,0,0,1,4,0,1776721891,0,6,0.02,0.0,91394.99,0.0,0.0,91394.99,0.0,BTCUSDm,[so -1.32%/-0.30/22.70],
1777006954,1731594607,1731594607057,1731594607,1731594607058,0,0,0,1,4,0,1776739237,0,6,0.02,0.0,91394.99,0.0,0.0,91394.99,0.0,BTCUSDm,[so -1.65%/-0.30/18.17],
1777006955,1731594607,1731594607058,1731594607,1731594607059,0,0,0,1,4,0,1776765290,0,6,0.02,0.0,91394.99,0.0,0.0,91394.99,0.0,BTCUSDm,[so -2.20%/-0.30/13.63],
1777006956,1731594607,1731594607060,1731594607,1731594607061,0,0,0,1,4,0,1776618346,0,6,0.02,0.0,91394.99,0.0,0.0,91394.99,0.0,BTCUSDm,[so -3.30%/-0.30/9.09],
1777006957,1731594607,1731594607061,1731594607,1731594607062,0,0,0,1,4,0,1776856795,0,6,0.02,0.0,91394.99,0.0,0.0,91394.99,0.0,BTCUSDm,[so -6.61%/-0.30/4.54],
1783581273,1731666323,1731666323313,1731668855,1731668855292,0,2,0,2,2,0,0,0,1,0.02,0.02,87680.0,0.0,0.0,89458.46,0.0,BTCUSDm,,
1783582482,1731666336,1731666336362,1731668851,1731668851872,0,2,0,2,2,0,0,0,1,0.02,0.02,87580.0,0.0,0.0,89422.13,0.0,BTCUSDm,,
1783586806,1731666393,1731666393899,1731668849,1731668849170,0,2,0,2,2,0,0,0,1,0.02,0.02,87880.0,0.0,0.0,89413.24,0.0,BTCUSDm,,
1783589953,1731666419,1731666419236,1731668845,1731668845092,0,2,0,2,2,0,0,0,1,0.02,0.02,87680.0,0.0,0.0,89395.68,0.0,BTCUSDm,,
1783643283,1731666795,1731666795799,1731668424,1731668424929,0,2,0,2,2,0,0,0,1,0.02,0.02,2564.8,0.0,2594.4,2567.345,0.0,XAUUSDm,,
1783644825,1731666804,1731666804779,1731668727,1731668727698,0,2,0,2,4,0,1783644825,0,1,0.02,0.0,2566.8,0.0,2594.4,2566.769,0.0,XAUUSDm,,
1783647330,1731666838,1731666838599,1731668448,1731668448964,0,2,0,2,4,0,1783647330,0,1,0.02,0.0,2566.8,0.0,2594.4,2566.77,0.0,XAUUSDm,,
1783655339,1731666911,1731666911668,1731666911,1731666911669,0,0,0,0,4,0,1783655339,0,1,0.02,0.0,0.0,0.0,0.0,2567.22,0.0,XAUUSDm,,
1783669706,1731667057,1731667057192,1731667070,1731667070697,0,2,0,2,4,0,1783669706,0,1,0.02,0.0,2567.8,0.0,0.0,2567.785,0.0,XAUUSDm,,
1783790336,1731668416,1731668416494,1731668416,1731668416496,0,0,0,0,4,0,1783790336,0,1,0.02,0.0,0.0,0.0,0.0,2567.415,0.0,XAUUSDm,,
1783856616,1731669251,1731669251354,1731669820,1731669820632,0,2,0,2,2,0,0,0,1,0.02,0.02,2566.8,0.0,0.0,2567.909,0.0,XAUUSDm,,
1783898050,1731669817,1731669817072,1731669817,1731669817073,0,0,0,0,4,0,1783898050,0,1,0.02,0.0,0.0,0.0,0.0,2567.93,0.0,XAUUSDm,,
1784809874,1731677554,1731677554126,1731677554,1731677554134,0,1,0,1,4,0,1783898050,0,6,0.02,0.0,2563.886,0.0,0.0,2563.886,0.0,XAUUSDm,[so 0.00%/-2.36/0.00],
1784809894,1731677554,1731677554135,1731677554,1731677554137,0,1,0,1,4,0,1783669706,0,6,0.02,0.0,2563.886,0.0,0.0,2563.886,0.0,XAUUSDm,[so 0.00%/-2.36/0.00],
1784809896,1731677554,1731677554138,1731677554,1731677554139,0,1,0,1,4,0,1783790336,0,6,0.02,0.0,2563.886,0.0,0.0,2563.886,0.0,XAUUSDm,[so 0.00%/-2.36/0.00],
1784809898,1731677554,1731677554139,1731677554,1731677554140,0,1,0,1,4,0,1783655339,0,6,0.02,0.0,2563.886,0.0,0.0,2563.886,0.0,XAUUSDm,[so 0.00%/-2.36/0.00],
1784809900,1731677554,1731677554140,1731677554,1731677554141,0,1,0,1,4,0,1783644825,0,6,0.02,0.0,2563.886,0.0,0.0,2563.886,0.0,XAUUSDm,[so 0.00%/-2.36/0.00],
1784809901,1731677554,1731677554142,1731677554,1731677554143,0,1,0,1,4,0,1783647330,0,6,0.02,0.0,2563.886,0.0,0.0,2563.886,0.0,XAUUSDm,[so 0.00%/-2.36/0.00],
1788164980,1731721411,1731721411193,1731734041,1731734041448,0,2,0,2,2,0,0,0,1,0.02,0.02,90680.8,0.0,0.0,91350.09,0.0,BTCUSDm,,
1788165209,1731721431,1731721431444,1731734185,1731734185332,0,2,0,2,2,0,0,0,1,0.02,0.02,90780.8,0.0,0.0,91404.92,0.0,BTCUSDm,,
1788165356,1731721442,1731721442246,1731734188,1731734188382,0,2,0,2,2,0,0,0,1,0.02,0.02,90880.8,0.0,0.0,91390.73,0.0,BTCUSDm,,
1788165655,1731721461,1731721461400,1731734191,1731734191118,0,2,0,2,2,0,0,0,1,0.02,0.02,90880.8,0.0,0.0,91399.49,0.0,BTCUSDm,,
1788166370,1731721545,1731721545814,1731734194,1731734194475,0,2,0,2,2,0,0,0,1,0.02,0.02,90780.8,0.0,0.0,91401.81,0.0,BTCUSDm,,
1788225819,1731733783,1731733783718,1731733784,1731733784209,0,0,0,0,4,0,1788225819,0,1,0.02,0.0,0.0,0.0,0.0,91347.97,0.0,BTCUSDm,,
1788226186,1731733810,1731733810338,1731735555,1731735555869,0,2,0,2,2,0,0,0,1,0.02,0.02,91280.8,0.0,0.0,91440.13,0.0,BTCUSDm,,
1788227422,1731733888,1731733888184,1731735561,1731735561290,0,2,0,2,2,0,0,0,1,0.02,0.02,91380.8,0.0,0.0,91439.94,0.0,BTCUSDm,,
1788227554,1731733912,1731733912031,1731735446,1731735446092,0,2,0,2,2,0,0,0,1,0.02,0.02,91280.8,0.0,0.0,91532.1,0.0,BTCUSDm,,
1788229182,1731734032,1731734032551,1731734033,1731734033042,0,0,0,0,4,0,1788229182,0,1,0.02,0.0,0.0,0.0,0.0,91350.18,0.0,BTCUSDm,,
1788238019,1731735124,1731735124865,1731735125,1731735125357,0,0,0,0,4,0,1788238019,0,1,0.02,0.0,0.0,0.0,0.0,91523.59,0.0,BTCUSDm,,
1788238416,1731735440,1731735440557,1731735441,1731735441063,0,0,0,0,4,0,1788238416,0,1,0.02,0.0,0.0,0.0,0.0,91503.55,0.0,BTCUSDm,,
1788238588,1731735551,1731735551789,1731735552,1731735552279,0,0,0,0,4,0,1788238588,0,1,0.02,0.0,0.0,0.0,0.0,91446.72,0.0,BTCUSDm,,
1788240536,1731735854,1731735854223,1731735854,1731735854732,0,0,0,0,4,0,1788240536,0,1,0.02,0.0,0.0,0.0,0.0,91416.42,0.0,BTCUSDm,,
1788352442,1731743100,1731743100070,1731743100,1731743100071,0,1,0,1,4,0,1788238019,0,6,0.02,0.0,91103.07,0.0,0.0,91103.07,0.0,BTCUSDm,[so -1.68%/-0.46/27.43],
1788352444,1731743100,1731743100071,1731743100,1731743100072,0,1,0,1,4,0,1788238416,0,6,0.02,0.0,91103.07,0.0,0.0,91103.07,0.0,BTCUSDm,[so -2.01%/-0.46/22.85],
1788352445,1731743100,1731743100073,1731743100,1731743100073,0,1,0,1,4,0,1788238588,0,6,0.02,0.0,91103.07,0.0,0.0,91103.07,0.0,BTCUSDm,[so -2.52%/-0.46/18.28],
1788352446,1731743100,1731743100074,1731743100,1731743100074,0,1,0,1,4,0,1788240536,0,6,0.02,0.0,91103.07,0.0,0.0,91103.07,0.0,BTCUSDm,[so -3.36%/-0.46/13.71],
1788352447,1731743100,1731743100075,1731743100,1731743100075,0,1,0,1,4,0,1788229182,0,6,0.02,0.0,91103.07,0.0,0.0,91103.07,0.0,BTCUSDm,[so -5.04%/-0.46/9.13],
1788352448,1731743100,1731743100076,1731743100,1731743100076,0,1,0,1,4,0,1788225819,0,6,0.02,0.0,91103.07,0.0,0.0,91103.07,0.0,BTCUSDm,[so -10.07%/-0.46/4.57],
1805205487,1732022850,1732022850797,1732023004,1732023004297,0,2,0,2,4,0,1805205487,0,1,0.02,0.0,92080.0,0.0,0.0,92072.16,0.0,BTCUSDm,,
1805206020,1732022857,1732022857977,1732023000,1732023000920,0,2,0,2,4,0,1805206020,0,1,0.02,0.0,92180.0,0.0,0.0,92176.21,0.0,BTCUSDm,,
1805207268,1732022870,1732022870589,1732023088,1732023088672,0,2,0,2,5,0,0,0,1,0.02,0.02,91980.0,0.0,0.0,91978.96,0.0,BTCUSDm,deleted [no money],
1805209103,1732022887,1732022887407,1732023209,1732023209901,0,2,0,2,5,0,0,0,1,0.02,0.02,91880.0,0.0,0.0,91878.93,0.0,BTCUSDm,deleted [no money],
1805210799,1732022908,1732022908767,1732023004,1732023004298,0,2,0,2,4,0,1805210799,0,1,0.02,0.0,92080.0,0.0,0.0,92072.16,0.0,BTCUSDm,,
1805238700,1732023181,1732023181577,1732023182,1732023182081,0,0,0,0,4,0,1805238700,0,1,0.01,0.0,0.0,0.0,0.0,92089.2,0.0,BTCUSDm,,
1805296674,1732023584,1732023584121,1732023584,1732023584609,0,0,0,0,4,0,1805296674,0,1,0.01,0.0,0.0,0.0,0.0,91947.04,0.0,BTCUSDm,,
1805324891,1732023753,1732023753684,1732023753,1732023753685,0,1,0,1,4,0,1805206020,0,6,0.02,0.0,91600.33,0.0,0.0,91600.33,0.0,BTCUSDm,[so -0.60%/-0.11/18.42],
1805324893,1732023753,1732023753685,1732023753,1732023753686,0,1,0,1,4,0,1805205487,0,6,0.02,0.0,91600.33,0.0,0.0,91600.33,0.0,BTCUSDm,[so -0.80%/-0.11/13.81],
1805324894,1732023753,1732023753686,1732023753,1732023753687,0,1,0,1,4,0,1805210799,0,6,0.02,0.0,91600.33,0.0,0.0,91600.33,0.0,BTCUSDm,[so -1.20%/-0.11/9.20],
1805324895,1732023753,1732023753687,1732023753,1732023753688,0,1,0,1,4,0,1805238700,0,6,0.01,0.0,91600.33,0.0,0.0,91600.33,0.0,BTCUSDm,[so -2.39%/-0.11/4.60],
1805324896,1732023753,1732023753688,1732023753,1732023753689,0,1,0,1,4,0,1805296674,0,6,0.01,0.0,91600.33,0.0,0.0,91600.33,0.0,BTCUSDm,[so -4.78%/-0.11/2.30],
1817252946,1732195907,1732195907117,1732195907,1732195907119,0,1,0,0,4,0,1817252946,0,1,0.02,0.0,0.0,0.0,0.0,2663.251,0.0,XAUUSDm,,
1817305522,1732196130,1732196130567,1732196130,1732196130568,0,1,0,0,4,0,1817305522,0,1,0.01,0.0,0.0,0.0,0.0,2665.295,0.0,XAUUSDm,,
1817306251,1732196133,1732196133281,1732196133,1732196133282,0,1,0,0,4,0,1817306251,0,1,0.01,0.0,0.0,0.0,0.0,2665.314,0.0,XAUUSDm,,
1817317817,1732196187,1732196187446,1732196187,1732196187447,0,1,0,0,4,0,1817317817,0,1,0.02,0.0,0.0,0.0,0.0,2664.661,0.0,XAUUSDm,,
1817457815,1732197224,1732197224825,1732197638,1732197638904,0,3,0,2,4,0,1817457815,0,1,0.02,0.0,2666.4,0.0,0.0,2666.4,0.0,XAUUSDm,,
1817478518,1732197374,1732197374064,1732197374,1732197374064,0,1,0,0,4,0,1817478518,0,1,0.02,0.0,0.0,0.0,0.0,2665.394,0.0,XAUUSDm,,
1817595390,1732198229,1732198229914,1732198229,1732198229916,0,0,0,1,4,0,1817252946,0,6,0.02,0.0,2668.919,0.0,0.0,2668.919,0.0,XAUUSDm,[so 0.00%/-0.23/0.00],
1817595402,1732198229,1732198229917,1732198229,1732198229918,0,0,0,1,4,0,1817317817,0,6,0.02,0.0,2668.919,0.0,0.0,2668.919,0.0,XAUUSDm,[so 0.00%/-0.23/0.00],
1817595403,1732198229,1732198229918,1732198229,1732198229919,0,0,0,1,4,0,1817478518,0,6,0.02,0.0,2668.919,0.0,0.0,2668.919,0.0,XAUUSDm,[so 0.00%/-0.23/0.00],
1817595404,1732198229,1732198229920,1732198229,1732198229921,0,0,0,1,4,0,1817457815,0,6,0.02,0.0,2668.919,0.0,0.0,2668.919,0.0,XAUUSDm,[so 0.00%/-0.23/0.00],
1817595406,1732198229,1732198229921,1732198229,1732198229922,0,0,0,1,4,0,1817305522,0,6,0.01,0.0,2668.919,0.0,0.0,2668.919,0.0,XAUUSDm,[so 0.00%/-0.23/0.00],
1817595407,1732198229,1732198229922,1732198229,1732198229923,0,0,0,1,4,0,1817306251,0,6,0.01,0.0,2668.919,0.0,0.0,2668.919,0.0,XAUUSDm,[so 0.00%/-0.23/0.00],
1848874184,1732788350,1732788350883,1732790271,1732790271844,0,3,0,2,2,0,0,0,1,0.02,0.02,95240.0,0.0,0.0,95208.59,0.0,BTCUSDm,,
1848875671,1732788400,1732788400123,1732789883,1732789883578,0,3,0,2,4,0,1848875671,0,1,0.02,0.0,95140.0,0.0,0.0,95141.51,0.0,BTCUSDm,,
1848876145,1732788412,1732788412271,1732790243,1732790243554,0,3,0,2,2,0,0,0,1,0.02,0.02,95340.0,0.0,0.0,95193.13,0.0,BTCUSDm,,
1848907351,1732789411,1732789411464,1732789411,1732789411967,0,1,0,0,4,0,1848907351,0,1,0.02,0.0,0.0,0.0,0.0,95003.14,0.0,BTCUSDm,,
1848911233,1732789559,1732789559015,1732789559,1732789559513,0,1,0,0,4,0,1848911233,0,1,0.02,0.0,0.0,0.0,0.0,94964.82,0.0,BTCUSDm,,
1848936381,1732790239,1732790239303,1732790239,1732790239792,0,1,0,0,4,0,1848936381,0,1,0.02,0.0,0.0,0.0,0.0,95196.9,0.0,BTCUSDm,,
1848937744,1732790267,1732790267034,1732790267,1732790267524,0,1,0,0,4,0,1848937744,0,1,0.02,0.0,0.0,0.0,0.0,95204.89,0.0,BTCUSDm,,
1849082739,1732794426,1732794426031,1732794426,1732794426043,0,0,0,1,4,0,1848911233,0,6,0.02,0.0,95496.41,0.0,0.0,95496.41,0.0,BTCUSDm,[so -2.10%/-0.50/23.78],
1849082743,1732794426,1732794426043,1732794426,1732794426044,0,0,0,1,4,0,1848907351,0,6,0.02,0.0,95496.41,0.0,0.0,95496.41,0.0,BTCUSDm,[so -2.63%/-0.50/19.03],
1849082744,1732794426,1732794426045,1732794426,1732794426046,0,0,0,1,4,0,1848875671,0,6,0.02,0.0,95496.41,0.0,0.0,95496.41,0.0,BTCUSDm,[so -3.50%/-0.50/14.28],
1849082745,1732794426,1732794426046,1732794426,1732794426047,0,0,0,1,4,0,1848936381,0,6,0.02,0.0,95496.41,0.0,0.0,95496.41,0.0,BTCUSDm,[so -5.25%/-0.50/9.52],
1849082746,1732794426,1732794426047,1732794426,1732794426048,0,0,0,1,4,0,1848937744,0,6,0.02,0.0,95496.41,0.0,0.0,95496.41,0.0,BTCUSDm,[so -10.50%/-0.50/4.76],
1849927650,1732809167,1732809167781,1732811592,1732811592984,0,3,0,2,2,0,0,0,1,0.02,0.02,95540.0,0.0,0.0,95344.89,0.0,BTCUSDm,,
1849928102,1732809176,1732809176618,1732811588,1732811588747,0,3,0,2,2,0,0,0,1,0.02,0.02,95440.0,0.0,0.0,95336.36,0.0,BTCUSDm,,
1849929677,1732809224,1732809224309,1732810142,1732810142603,0,3,0,2,4,0,1849929677,0,1,0.02,0.0,95340.0,0.0,0.0,95340.39,0.0,BTCUSDm,,
1849930509,1732809238,1732809238897,1732810326,1732810326285,0,3,0,2,2,0,0,0,1,0.02,0.02,95640.0,0.0,0.0,95195.65,0.0,BTCUSDm,,
1849957683,1732809753,1732809753516,1732809754,1732809754010,0,1,0,0,4,0,1849957683,0,1,0.02,0.0,0.0,0.0,0.0,95237.7,0.0,BTCUSDm,,
1849973045,1732810129,1732810129818,1732810130,1732810130333,0,1,0,0,4,0,1849973045,0,1,0.02,0.0,0.0,0.0,0.0,95324.96,0.0,BTCUSDm,,
1849982690,1732810321,1732810321569,1732810322,1732810322067,0,1,0,0,4,0,1849982690,0,1,0.02,0.0,0.0,0.0,0.0,95216.72,0.0,BTCUSDm,,
1850039840,1732811584,1732811584025,1732811584,1732811584532,0,1,0,0,4,0,1850039840,0,1,0.02,0.0,0.0,0.0,0.0,95322.47,0.0,BTCUSDm,,
1850268754,1732819635,1732819635833,1732819636,1732819636334,0,0,0,0,4,0,1849929677,0,1,0.02,0.0,0.0,0.0,0.0,95283.49,0.0,BTCUSDm,,
1850268839,1732819641,1732819641203,1732819641,1732819641708,0,0,0,0,4,0,1849973045,0,1,0.02,0.0,0.0,0.0,0.0,95286.45,0.0,BTCUSDm,,
1850268867,1732819645,1732819645198,1732819645,1732819645687,0,0,0,0,4,0,1849957683,0,1,0.02,0.0,0.0,0.0,0.0,95286.03,0.0,BTCUSDm,,
1850268911,1732819648,1732819648884,1732819649,1732819649388,0,0,0,0,4,0,1850039840,0,1,0.02,0.0,0.0,0.0,0.0,95286.01,0.0,BTCUSDm,,
1850268961,1732819652,1732819652250,1732819652,1732819652756,0,0,0,0,4,0,1849982690,0,1,0.02,0.0,0.0,0.0,0.0,95284.52,0.0,BTCUSDm,,
1852367545,1732874748,1732874748735,1732881060,1732881060673,0,2,0,2,2,0,0,0,1,0.02,0.02,2660.8,0.0,0.0,2661.961,0.0,XAUUSDm,,
1852367867,1732874756,1732874756714,1732875644,1732875644161,0,2,0,2,4,0,1852367867,0,1,0.02,0.0,2661.8,0.0,0.0,2661.795,0.0,XAUUSDm,,
1852370331,1732874813,1732874813474,1732879497,1732879497238,0,2,0,2,2,0,0,0,1,0.02,0.02,2659.8,0.0,0.0,2662.579,0.0,XAUUSDm,,
1852491546,1732877411,1732877411069,1732877411,1732877411070,0,0,0,0,4,0,1852491546,0,1,0.02,0.0,0.0,0.0,0.0,2662.256,0.0,XAUUSDm,,
1852522028,1732878286,1732878286353,1732878286,1732878286354,0,0,0,0,4,0,1852522028,0,1,0.02,0.0,0.0,0.0,0.0,2662.465,0.0,XAUUSDm,,
1852573958,1732879493,1732879493199,1732879493,1732879493200,0,0,0,0,4,0,1852573958,0,1,0.02,0.0,0.0,0.0,0.0,2662.672,0.0,XAUUSDm,,
1852640729,1732881056,1732881056841,1732881056,1732881056842,0,0,0,0,4,0,1852640729,0,1,0.02,0.0,0.0,0.0,0.0,2661.869,0.0,XAUUSDm,,
1852758874,1732883375,1732883375128,1732883375,1732883375129,0,0,0,0,4,0,1852758874,0,1,0.02,0.0,0.0,0.0,0.0,2662.418,0.0,XAUUSDm,,
1852805501,1732884309,1732884309368,1732884309,1732884309377,0,1,0,1,4,0,1852573958,0,6,0.02,0.0,2658.976,0.0,0.0,2658.976,0.0,XAUUSDm,[so 0.00%/-0.14/0.00],
1852805505,1732884309,1732884309377,1732884309,1732884309379,0,1,0,1,4,0,1852522028,0,6,0.02,0.0,2658.976,0.0,0.0,2658.976,0.0,XAUUSDm,[so 0.00%/-0.14/0.00],
1852805507,1732884309,1732884309379,1732884309,1732884309380,0,1,0,1,4,0,1852758874,0,6,0.02,0.0,2658.976,0.0,0.0,2658.976,0.0,XAUUSDm,[so 0.00%/-0.14/0.00],
1852805509,1732884309,1732884309380,1732884309,1732884309381,0,1,0,1,4,0,1852491546,0,6,0.02,0.0,2658.976,0.0,0.0,2658.976,0.0,XAUUSDm,[so 0.00%/-0.14/0.00],
1852805511,1732884309,1732884309382,1732884309,1732884309383,0,1,0,1,4,0,1852640729,0,6,0.02,0.0,2658.976,0.0,0.0,2658.976,0.0,XAUUSDm,[so 0.00%/-0.14/0.00],
1852805513,1732884309,1732884309383,1732884309,1732884309385,0,1,0,1,4,0,1852367867,0,6,0.02,0.0,2658.976,0.0,0.0,2658.976,0.0,XAUUSDm,[so 0.00%/-0.14/0.00],
1855353977,1732968385,1732968385236,1732968385,1732968385729,0,0,0,0,4,0,1855353977,0,1,0.02,0.0,0.0,0.0,0.0,96498.1,0.0,BTCUSDm,,
1855354043,1732968429,1732968429841,1732968430,1732968430344,0,0,0,0,4,0,1855354043,0,1,0.02,0.0,0.0,0.0,0.0,96488.28,0.0,BTCUSDm,,
1855354128,1732968488,1732968488061,1732968488,1732968488558,0,0,0,0,4,0,1855354128,0,1,0.01,0.0,0.0,0.0,0.0,96498.32,0.0,BTCUSDm,,
1855357463,1732970395,1732970395069,1732975210,1732975210382,0,2,0,2,4,0,1855357463,0,1,0.02,0.0,96480.0,0.0,0.0,96472.73,0.0,BTCUSDm,,
1855367014,1732975310,1732975310930,1732975311,1732975311444,0,0,0,0,4,0,1855367014,0,1,0.01,0.0,0.0,0.0,0.0,96537.67,0.0,BTCUSDm,,
1855373823,1732978308,1732978308329,1732978308,1732978308826,0,0,0,0,4,0,1855373823,0,1,0.02,0.0,0.0,0.0,0.0,96630.51,0.0,BTCUSDm,,
1855390795,1732986487,1732986487530,1732986487,1732986487535,0,1,0,1,4,0,1855353977,0,4,0.02,0.0,96940.0,0.0,0.0,96940.0,0.0,BTCUSDm,[sl 96940.00],
1855390796,1732986487,1732986487530,1732986487,1732986487531,0,1,0,1,4,0,1855354043,0,4,0.02,0.0,96940.0,0.0,0.0,96940.0,0.0,BTCUSDm,[sl 96940.00],
1855390797,1732986487,1732986487530,1732986487,1732986487534,0,1,0,1,4,0,1855354128,0,4,0.01,0.0,96940.0,0.0,0.0,96940.0,0.0,BTCUSDm,[sl 96940.00],
1855390798,1732986487,1732986487530,1732986487,1732986487533,0,1,0,1,4,0,1855357463,0,4,0.02,0.0,96940.0,0.0,0.0,96940.0,0.0,BTCUSDm,[sl 96940.00],
1855390799,1732986487,1732986487530,1732986487,1732986487534,0,1,0,1,4,0,1855367014,0,4,0.01,0.0,96940.0,0.0,0.0,96940.0,0.0,BTCUSDm,[sl 96940.00],
1855390800,1732986487,1732986487531,1732986487,1732986487535,0,1,0,1,4,0,1855373823,0,4,0.02,0.0,96940.0,0.0,0.0,96940.0,0.0,BTCUSDm,[sl 96940.00],
1855390956,1732986551,1732986551109,1733006022,1733006022041,0,2,0,2,4,0,1855390956,0,1,0.02,0.0,96680.0,96340.0,0.0,96678.7,0.0,BTCUSDm,,
1855390997,1732986570,1732986570399,1733006914,1733006914865,0,2,0,2,4,0,1855390997,0,1,0.02,0.0,96580.0,96340.0,0.0,96576.36,0.0,BTCUSDm,,
1855391288,1732986713,1732986713325,1733007069,1733007069179,0,2,0,2,4,0,1855391288,0,1,0.02,0.0,96480.0,96340.0,0.0,96471.18,0.0,BTCUSDm,,
1855427611,1733013855,1733013855917,1733013855,1733013855918,0,1,0,1,4,0,1855390956,0,4,0.02,0.0,96340.0,0.0,0.0,96340.0,0.0,BTCUSDm,[sl 96340.00],
1855427613,1733013855,1733013855917,1733013855,1733013855918,0,1,0,1,4,0,1855390997,0,4,0.02,0.0,96340.0,0.0,0.0,96340.0,0.0,BTCUSDm,[sl 96340.00],
1855427614,1733013855,1733013855917,1733013855,1733013855919,0,1,0,1,4,0,1855391288,0,4,0.02,0.0,96340.0,0.0,0.0,96340.0,0.0,BTCUSDm,[sl 96340.00],
1855435754,1733018783,1733018783387,1733025016,1733025016472,0,3,0,2,4,0,1855435754,0,1,0.02,0.0,96540.0,0.0,0.0,96540.73,0.0,BTCUSDm,,
1855435768,1733018794,1733018794275,1733024815,1733024815785,0,3,0,2,4,0,1855435768,0,1,0.02,0.0,96440.0,0.0,0.0,96440.4,0.0,BTCUSDm,,
1855435780,1733018811,1733018811517,1733019053,1733019053598,0,3,0,2,4,0,1855435780,0,1,0.02,0.0,96440.0,0.0,0.0,96440.53,0.0,BTCUSDm,,
1855436590,1733019148,1733019148722,1733024623,1733024623654,0,3,0,2,4,0,1855436590,0,1,0.02,0.0,96340.0,0.0,0.0,96340.22,0.0,BTCUSDm,,
1855445738,1733022937,1733022937329,1733022937,1733022937823,0,1,0,0,4,0,1855445738,0,1,0.02,0.0,0.0,0.0,0.0,96208.44,0.0,BTCUSDm,,
1855447644,1733024519,1733024519755,1733024520,1733024520249,0,1,0,0,4,0,1855447644,0,1,0.02,0.0,0.0,0.0,0.0,96313.51,0.0,BTCUSDm,,
1855465809,1733040923,1733040923436,1733040923,1733040923439,0,0,0,1,4,0,1855445738,0,6,0.02,0.0,96936.46,0.0,0.0,96936.46,0.0,BTCUSDm,[so -1.21%/-0.35/28.91],
1855465813,1733040923,1733040923440,1733040923,1733040923442,0,0,0,1,4,0,1855447644,0,6,0.02,0.0,96936.46,0.0,0.0,96936.46,0.0,BTCUSDm,[so -1.45%/-0.35/24.10],
1855465814,1733040923,1733040923442,1733040923,1733040923443,0,0,0,1,4,0,1855436590,0,6,0.02,0.0,96936.46,0.0,0.0,96936.46,0.0,BTCUSDm,[so -1.81%/-0.35/19.29],
1855465815,1733040923,1733040923443,1733040923,1733040923444,0,0,0,1,4,0,1855435768,0,6,0.02,0.0,96936.46,0.0,0.0,96936.46,0.0,BTCUSDm,[so -2.42%/-0.35/14.47],
1855465816,1733040923,1733040923444,1733040923,1733040923445,0,0,0,1,4,0,1855435780,0,6,0.02,0.0,96936.46,0.0,0.0,96936.46,0.0,BTCUSDm,[so -3.63%/-0.35/9.65],
1855465817,1733040923,1733040923445,1733040923,1733040923446,0,0,0,1,4,0,1855435754,0,6,0.02,0.0,96936.46,0.0,0.0,96936.46,0.0,BTCUSDm,[so -7.25%/-0.35/4.83],
1855964333,1733113301,1733113301529,1733116002,1733116002202,0,3,0,2,4,0,1855964333,0,1,0.02,0.0,96940.0,0.0,0.0,96940.85,0.0,BTCUSDm,,
1855964431,1733113311,1733113311909,1733114284,1733114284160,0,3,0,2,4,0,1855964431,0,1,0.02,0.0,96840.0,0.0,0.0,96841.25,0.0,BTCUSDm,,
1855964596,1733113335,1733113335317,1733116790,1733116790424,0,3,0,2,4,0,1855964596,0,1,0.02,0.0,97040.0,0.0,0.0,97044.55,0.0,BTCUSDm,,
1855973506,1733114273,1733114273001,1733115614,1733115614923,0,3,0,2,4,0,1855973506,0,1,0.02,0.0,96840.0,0.0,0.0,96841.94,0.0,BTCUSDm,,
1856027474,1733118377,1733118377228,1733125296,1733125296372,0,3,0,2,2,0,0,0,1,0.02,0.02,96440.0,0.0,0.0,96059.04,0.0,BTCUSDm,,
1856201389,1733127067,1733127067970,1733127067,1733127067971,0,0,0,1,4,0,1855964333,0,4,0.02,0.0,96180.0,0.0,0.0,96180.0,0.0,BTCUSDm,[sl 96180.00],
1856201390,1733127067,1733127067970,1733127067,1733127067972,0,0,0,1,4,0,1855964431,0,4,0.02,0.0,96180.0,0.0,0.0,96180.0,0.0,BTCUSDm,[sl 96180.00],
1856201391,1733127067,1733127067971,1733127067,1733127067975,0,0,0,1,4,0,1855964596,0,4,0.02,0.0,96180.0,0.0,0.0,96180.0,0.0,BTCUSDm,[sl 96180.00],
1856201392,1733127067,1733127067971,1733127067,1733127067972,0,0,0,1,4,0,1855973506,0,4,0.02,0.0,96180.0,0.0,0.0,96180.0,0.0,BTCUSDm,[sl 96180.00],
1856218303,1733127773,1733127773431,1733134715,1733134715775,0,3,0,2,2,0,0,0,1,0.02,0.02,96440.0,0.0,0.0,95239.93,0.0,BTCUSDm,,
